      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.13066    -2.23814     0.04712     0.64875    20.54897    69.65605     2.37033     2.18999
     0.50382     1.56051     0.44354     1.88294    25.56543    74.72518     1.96086     2.21146
    -1.53269    -0.93531    -1.72205     0.19963    10.96996    62.54800     2.54252     1.85897
    -0.05893     1.00033     0.33822     1.45522    23.38382    72.41414     2.21690     2.26014
     0.26719    -0.88353     0.42809    -0.88944    21.39308    70.44241     2.28069     2.19188
     0.41845    -0.51837    -2.38538     0.61445    19.89501    69.06446     2.37818     2.12060
     0.10410     0.40434    -0.53780     0.76743    22.12728    71.16203     2.34254     2.30007
     0.56145    -0.55235    -1.42731     0.56471    21.66385    70.70960     2.34647     2.27072
     0.46154     1.77188    -0.75223    -0.42440    23.02514    72.04983     2.22227     2.24273
    -1.13874     0.04303     0.48928    -0.75249    16.73480    66.55867     2.52666     1.85070
    -0.42807    -1.44393     1.00932     0.75535    19.97491    69.13815     2.39887     2.14907
     0.81139     0.70377    -1.94580    -0.19368    22.08829    71.11762     2.26337     2.22437
     1.33685     0.59537     1.80788    -1.37742    25.26332    74.37410     1.86878     2.06749
    -0.54584     0.03235    -0.47130     0.76887    19.25379    68.52952     2.53758     2.16903
     0.15898     1.33489    -0.79424    -1.19300    21.10166    70.16754     2.31875     2.20122
    -0.06278    -0.31598    -0.57653    -1.09612    19.44205    68.67681     2.44226     2.11619
    -0.30937     1.17146     1.69051     2.94597    24.36578    73.42498     2.08400     2.20061
     0.32249    -0.99715    -1.17865     1.93190    21.56247    70.61218     2.35234     2.26740
    -1.16256     0.45201    -1.12950     1.58716    16.15729    66.15181     2.60468     1.86829
    -0.60262    -0.73751     2.32197    -0.82912    19.52075    68.72569     2.31007     2.01962
     0.18680    -0.09602    -0.77674     0.70522    21.68226    70.72998     2.37479     2.29718
     0.26943     1.61713     0.72675     0.12653    24.12531    73.17274     2.09426     2.18991
     0.81605    -0.91168    -0.82637    -0.22129    22.56326    71.58907     2.27255     2.26236
     0.67434     0.17569     0.03297    -1.15737    22.95314    71.97350     2.16349     2.17832
     1.25056     0.02921    -1.54465     1.14326    24.36001    73.42079     2.09976     2.21893
     0.74486    -0.81244    -0.02882    -0.17848    23.19150    72.21620     2.18820     2.21757
    -1.37253     1.00822    -0.23363    -0.86018    15.39292    65.61580     2.57290     1.80170
     0.48382    -0.25255     0.62341     0.79419    23.91338    72.95377     2.12712     2.20626
    -1.14301    -1.79006     1.63028     0.40975    16.73269    66.55143     2.44629     1.78806
     0.66497    -0.08692    -0.30000     0.00064    23.37552    72.40447     2.19873     2.24121
     1.15244    -1.58888    -0.72151     0.44220    23.63911    72.67151     2.15344     2.21143
    -0.14494    -0.32111    -1.99665    -0.63887    17.31990    66.98526     2.49735     1.88548
     0.61931    -1.02852    -0.11877    -0.03322    22.68046    71.70407     2.23989     2.23741
    -0.15999     0.17928    -1.36371     0.80064    19.67418    68.88244     2.47095     2.17031
    -1.62407     1.13402     0.63745    -0.39980    15.97583    66.02022     2.54786     1.81093
     0.16269     0.60045     0.23028    -1.49591    21.57972    70.61813     2.22477     2.15505
     1.17161    -0.85802     0.43326     1.61736    25.49976    74.64432     1.91506     2.15080
    -0.19502    -0.68454     0.40435     1.66493    21.72849    70.77186     2.33862     2.26710
    -0.81396    -0.00088     0.31309    -0.64446    18.03744    67.53267     2.50161     1.97467
     1.49172    -1.01602     0.03087     0.01067    25.12970    74.23778     1.96448     2.15662
     1.65676    -0.33692     0.22277    -0.19335    25.82586    75.01193     1.87896     2.15687
    -0.76260     0.26422    -0.52495    -0.54371    17.35791    67.02101     2.56529     1.94562
     0.73919     0.30298    -0.26118     1.17743    24.59661    73.67181     2.08678     2.22937
    -0.25719     1.24621     0.26146    -1.56636    20.62549    69.71525     2.26917     2.11247
     1.31139    -0.01641     2.43469    -0.77197    25.46910    74.60388     1.86815     2.09539
    -0.06913     0.37521    -0.33406    -0.98553    20.39515    69.51598     2.38267     2.18435
    -0.44192    -1.28334     1.78986    -0.09493    19.89447    69.05955     2.34953     2.09970
     0.50179    -0.90519    -0.45285    -0.46421    21.74786    70.78907     2.32118     2.25381
    -0.51446    -0.12064     0.67770     0.78940    20.68209    69.78384     2.40979     2.23755
     1.08773    -1.51022    -1.05356     1.00869    23.45517    72.48456     2.18175     2.22789
    -0.45007     0.04984    -0.81699     0.67246    19.07301    68.37666     2.53701     2.14433
    -2.36952     0.25523    -0.68294     0.33489     9.64115    61.56938     2.47046     1.89144
    -1.22559    -0.89335    -1.32958    -0.45123    12.59349    63.69511     2.59316     1.82128
     1.20824    -0.25218     0.12248     0.23292    25.13920    74.25098     1.98509     2.18148
     3.14635    -0.28483    -0.76110     0.16431    27.95845    77.56957     1.52450     1.88892
     1.14159     1.08032    -1.31608    -0.80618    23.71304    72.74855     2.15557     2.22230
    -1.13986    -0.13678    -0.98833    -0.80839    14.12021    64.74401     2.59547     1.79523
     0.44638     0.72353    -1.31696    -1.29422    20.89293    69.97151     2.33167     2.19415
    -0.45485     0.12889    -0.28457     0.07540    19.50523    68.73986     2.50127     2.17280
    -0.24893    -1.30588    -1.15898     0.30157    17.89309    67.42830     2.56113     2.00637
     1.09208    -0.59100    -0.78834     1.77163    24.73175    73.81392     2.05632     2.21023
    -0.21384     0.81308    -1.32611     0.35991    19.68476    68.88989     2.45846     2.16172
     1.26378     1.40117     1.09658     0.82283    26.78610    76.13769     1.75641     2.13636
     0.56481    -1.00513     0.01306    -0.19593    22.51074    71.53489     2.24511     2.23240
     0.14391     0.08658     1.70409     1.59699    24.18836    73.23805     2.08678     2.18673
    -0.79156     1.69327     0.70136    -0.69049    20.03823    69.18896     2.35430     2.11878
     0.38065    -0.50999     1.02193     0.34715    23.33486    72.36041     2.16100     2.19905
     0.81234    -1.04174    -1.02776    -0.00681    22.35745    71.38588     2.29513     2.27101
    -0.09064    -1.14989    -0.57724    -1.49163    18.29637    67.73174     2.46474     1.97848
     1.95708     1.20171     1.03064    -1.13860    26.65082    75.96937     1.72774     2.09680
    -1.21299    -0.51820     0.84186     1.33632    17.74864    67.31490     2.54473     1.97473
     0.23505     1.35137     1.64395    -0.16516    24.09400    73.13711     2.05897     2.14841
    -0.75351     1.35129     0.86707     0.26511    20.79708    69.88699     2.37534     2.21997
    -0.17316     0.54818     0.53777     0.46338    22.17504    71.20579     2.29855     2.26209
     0.49302     2.04290     0.46101     2.43627    26.01475    75.23400     1.89742     2.20181
    -0.38421     1.44786     0.61310    -0.95575    21.07422    70.13757     2.27597     2.16067
    -0.69709    -0.67829    -1.78142    -1.04416    14.43577    64.95920     2.55228     1.76423
     0.11236    -0.92837    -1.30719    -0.77411    18.77736    68.12395     2.48823     2.06430
     0.02228    -0.83895     1.05025    -0.33935    21.42112    70.46982     2.28624     2.19912
     0.02512    -0.09548    -1.13015    -1.21152    19.05164    68.34596     2.44913     2.06965
     0.76192     1.95241    -1.47198     0.13124    23.44768    72.47725     2.18096     2.22910
    -0.39475     1.88495    -0.59563    -1.28362    19.62042    68.82163     2.37335     2.08280
     1.06406    -0.25219     1.09943    -0.15903    24.94897    74.04108     1.97530     2.14640
    -0.86107     0.75449     0.80502     0.15303    19.69762    68.89916     2.44369     2.15047
    -0.02238    -0.23312     0.00544     0.72730    21.78540    70.82813     2.35040     2.28239
    -1.20482    -0.63713     0.50020     1.14656    17.10805    66.83698     2.58284     1.93319
     0.04513    -2.78166    -0.99265    -0.76486    17.26828    66.94950     2.52087     1.89964
    -0.99953    -1.07596    -0.77157     0.25366    14.97308    65.32891     2.64497     1.84395
    -0.61322    -0.84695     0.22436     0.99037    19.23193    68.50646     2.50659     2.14034
    -0.11846    -0.10700     1.40435     0.06595    22.08252    71.11139     2.25501     2.21629
     1.61537    -0.75606     1.52518    -0.83747    25.42953    74.56053     1.87753     2.10006
     1.61549     1.70087    -0.62747    -1.07425    25.63753    74.80080     1.91317     2.16898
    -0.25248     0.69981     2.05885     2.04467    23.91789    72.95802     2.12219     2.20107
     2.40452    -0.46222     0.58398     0.08752    27.24238    76.68983     1.64260     2.04478
    -0.32450    -0.25560    -0.29532    -0.96279    18.90509    68.22675     2.47032     2.06594
     1.60264     0.90700     0.42612    -0.10357    26.45585    75.74335     1.80234     2.15365
    -0.02080     1.98913    -0.68100     0.13669    22.04432    71.07844     2.31780     2.27232
     0.63953     0.39430     2.03510     0.57231    25.14443    74.25387     1.96070     2.15501
    -0.81276    -0.03353     2.60464    -1.33685    19.24319    68.48159     2.27064     1.94880
    -0.30313    -0.14197    -0.16667    -0.61564    19.53337    68.75778     2.45643     2.13966
     0.09105     0.01772     3.07146     0.83138    23.95273    72.99096     2.07623     2.15490
     1.98568     0.57992    -0.09166    -0.52541    26.55377    75.85901     1.78579     2.14645
    -1.57366     0.30428     1.39970    -0.81243    15.99532    66.02953     2.46477     1.74737
    -0.01653    -0.27686     0.69249     2.18272    23.19810    72.22399     2.20655     2.23583
     3.08512     1.64500    -0.94384    -0.78557    28.05361    77.68014     1.53221     1.88103
     0.00413    -1.25079     0.19211     0.31975    20.88030    69.96512     2.37758     2.23014
     0.30155    -1.57613    -0.89436    -0.40322    19.91611    69.09269     2.44929     2.18340
     0.27454     1.18744    -1.07433    -1.04246    21.12529    70.19106     2.33102     2.21449
     0.06196     0.68473    -1.11120     1.63287    21.84923    70.89001     2.34813     2.28575
    -0.64799     1.19194     1.67529     0.36859    21.72009    70.75934     2.28777     2.22175
    -0.92596     0.25690    -1.36261     1.02983    16.39429    66.31928     2.59081     1.87437
     1.35296    -0.75371    -1.62788     1.68066    24.27608    73.33048     2.08599     2.19451
     2.48882    -1.45469    -1.04915    -0.63321    25.98277    75.19012     1.85105     2.14752
    -0.76254    -0.20862    -0.74439    -1.10875    16.13418    66.13300     2.56610     1.83605
    -0.87911     0.50568    -0.11942    -1.22429    17.24575    66.93083     2.50878     1.88555
    -1.25626    -0.57752    -0.53369    -0.60788    13.94019    64.62095     2.62071     1.81440
     1.36917     1.12466    -0.04381     1.03267    26.52024    75.82302     1.81939     2.17749
     0.00704    -0.18593    -1.18017    -0.84255    19.10731    68.39572     2.46974     2.09434
     1.23172    -0.11532     0.68025     0.19142    25.48242    74.62679     1.92802     2.16378
    -0.92064    -0.80803    -0.64412    -0.13909    15.58356    65.75088     2.63221     1.85693
    -0.56713    -0.31683     0.28029    -0.17902    19.13263    68.41871     2.48117     2.10616
     0.50541     1.77492     0.81709    -1.16416    23.86692    72.89862     2.03020     2.09767
     1.01811    -0.21608     0.18210     1.40725    25.36987    74.50461     1.96234     2.18625
     0.45072    -0.03490     0.40128     2.27624    24.59530    73.66765     2.06257     2.20143
    -0.71753     0.56632    -0.61025    -0.19247    17.97552    67.49179     2.55727     2.01348
     0.91744    -0.71906    -0.10614    -2.00874    22.28769    71.30741     2.14933     2.12818
    -0.41017     0.19559     0.32612    -1.46500    19.36652    68.60092     2.36632     2.04247
    -0.95011     1.06286    -0.13177     2.42115    19.97073    69.14892     2.50382     2.23406
    -0.77825    -0.31981    -1.17511     0.59418    16.50572    66.40063     2.60880     1.89820
     0.80189    -1.15485     0.70227     0.69281    24.08122    73.12481     2.07817     2.16690
    -0.07084    -0.46956    -1.05317    -1.80447    18.05401    67.53928     2.45219     1.93638
    -2.21892     0.80175    -0.00470    -1.27475    11.18595    62.70584     2.50294     1.81837
     0.63782     0.52426    -0.84033     0.69725    23.55915    72.59371     2.21087     2.26797
    -0.76383    -1.13806     0.91168     0.13470    18.31346    67.74726     2.47741     1.99210
    -2.18615    -0.14900    -0.36924    -0.74835     9.93382    61.78906     2.48189     1.87847
     0.97838     1.25268    -2.27131    -0.51230    22.24574    71.26946     2.21132     2.18453
    -1.07012     0.90999    -0.43431     0.25922    17.23890    66.93562     2.59778     1.95932
     0.49601    -1.12000     0.43944     1.39171    23.51219    72.54100     2.15254     2.20112
    -0.31334     1.38888     1.58954     1.55623    23.75417    72.79027     2.14950     2.21722
     1.41845     0.34067    -0.43982    -1.66779    24.26676    73.31566     2.02618     2.12799
    -0.87098    -1.86627    -0.94794    -0.61012    13.86956    64.57283     2.60669     1.80439
    -0.27903     1.15970    -0.35289     0.09953    20.99148    70.07239     2.40333     2.26301
    -0.08672     1.96028    -0.86609     1.04824    22.15433    71.18709     2.32303     2.28452
    -0.56543     0.28874     0.02016    -0.52610    19.12117    68.40817     2.47530     2.09951
     0.76326    -0.04998    -0.11911    -0.72071    23.29765    72.32303     2.16837     2.20459
    -0.07567    -0.02792    -0.87210    -1.77791    18.71009    68.05931     2.42327     2.00032
     0.43625    -0.77623    -1.74320    -1.69952    18.86137    68.18134     2.40621     2.00825
     0.06844     0.98814    -1.67204     2.52249    21.66026    70.70156     2.28970     2.21814
    -0.80640    -0.81388    -0.20701     0.29923    17.22840    66.92815     2.60140     1.96108
     1.02216     0.13915    -0.90805     0.72315    24.38570    73.44974     2.11784     2.24148
