      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.37337     0.66153    -0.46698    22.49972    71.52057     2.19437     2.18411
    -0.10795     0.23743    -0.79111    20.96536    70.03710     2.32707     2.20186
    -0.24191    -0.18533    -1.68216    19.17165    68.42123     2.39198     2.07141
     1.62046     1.38126     1.85073    26.12987    75.36108     1.84217     2.15755
     0.79776     0.92964    -0.70864    23.01496    72.03235     2.09929     2.11702
     1.15212     1.12473     0.44563    24.59296    73.66080     2.01186     2.14648
     0.79664     1.01471     1.24293    24.77099    73.85334     2.02353     2.17953
     0.79995     0.51826     1.32607    24.30893    73.36740     2.10670     2.22176
    -1.94196    -2.04137    -0.79643    12.02647    63.00843     2.56379     1.86568
    -0.66898    -0.93285    -1.09905    17.29025    66.89545     2.57843     2.05148
    -0.26947    -0.42069     0.58144    20.78218    69.87725     2.45123     2.29409
    -0.38323    -0.44325    -1.27034    18.80245    68.11620     2.47512     2.10343
    -0.44014    -0.55093    -0.09152    19.61699    68.82376     2.51041     2.22470
     0.18184     0.04247    -0.21300    21.63507    70.67938     2.33324     2.26015
    -0.55270    -0.02174    -0.36214    20.22873    69.36293     2.42612     2.21774
    -0.57385     0.00681    -1.06090    19.55166    68.75478     2.41493     2.13457
    -0.32652    -0.05751    -0.08227    20.82163    69.90968     2.40751     2.25955
    -0.29401    -0.07195     0.83911    21.63468    70.68256     2.37569     2.29831
    -0.74704    -0.87684    -0.07303    18.28779    67.69896     2.58316     2.14452
     1.60169     1.54085     0.61546    25.37945    74.50810     1.90307     2.12261
    -0.52851    -0.90095     1.10366    19.59941    68.81022     2.52681     2.23712
     0.65599     0.31042     3.30106    24.81034    73.89834     2.04746     2.21045
    -1.52474    -1.76158    -0.13823    14.25223    64.60835     2.62169     1.93020
     1.32868     1.12491    -0.53034    23.84250    72.87256     2.01594     2.08090
    -0.19200    -0.35878    -0.01519    20.51750    69.63084     2.44985     2.26753
    -0.87845    -0.56628    -1.55991    17.34066    66.93088     2.52478     2.00931
     0.19019     0.11013    -0.85644    21.12957    70.19206     2.31690     2.20653
    -0.16050    -0.18986    -0.80600    20.14221    69.28309     2.41646     2.20016
     0.60919     0.74865     0.71304    23.92646    72.96711     2.11961     2.20046
    -1.59693    -1.87905    -0.81000    13.13920    63.80538     2.60762     1.89218
     0.86599     0.86540    -1.09223    22.64200    71.65722     2.09380     2.09225
    -2.20014    -2.36784    -0.02263    11.51677    62.64419     2.47874     1.81563
    -2.05877    -1.60269    -1.84339    11.93184    62.94015     2.55507     1.86212
     0.59801     0.40856    -0.20447    22.70600    71.72790     2.21389     2.21507
     0.38329     0.13444     0.53143    22.70915    71.73469     2.27135     2.27199
     0.56520     0.87038     0.69740    23.98809    73.03018     2.10465     2.18949
    -0.38676    -0.31671    -0.95680    19.37321    68.60411     2.46156     2.15495
    -0.04480    -0.24970    -0.64983    20.35586    69.47829     2.41717     2.22293
    -0.07507    -0.05768    -0.30879    21.00432    70.07937     2.38305     2.25446
     0.74516     0.68873     0.45642    23.79933    72.83565     2.12681     2.19785
    -0.91384    -1.08263    -0.54493    16.97378    66.65039     2.61716     2.06106
    -1.76686    -1.98573    -1.01800    12.30428    63.20749     2.58158     1.87358
    -2.10623    -1.98091     0.20666    12.80571    63.56660     2.54719     1.84174
    -1.52535    -1.62467     0.71096    15.35623    65.41961     2.60730     1.96371
    -0.18080    -0.41576     0.55162    20.90981    69.99608     2.44211     2.29793
     1.09190     1.19911     1.18223    25.16319    74.27550     1.96644     2.16446
     0.28624     0.36597    -0.39881    22.08778    71.11642     2.25898     2.22178
     1.55884     1.20596     0.81234    25.27689    74.39867     1.94224     2.15258
     0.00375     0.11550     0.33277    22.00202    71.03689     2.32614     2.27899
    -0.92588    -0.94092    -0.92163    16.95056    66.63108     2.60088     2.04558
    -1.62780    -1.56918    -0.45868    14.24478    64.60326     2.63252     1.93814
    -1.60533    -1.74067    -0.00103    14.26443    64.61711     2.61840     1.92813
     0.39349     0.10162     1.06864    23.08258    72.10977     2.25095     2.27568
     1.05198     1.20507    -0.64105    23.55951    72.58236     2.03081     2.07730
     0.57072     0.35818     1.16628    23.74497    72.78273     2.17321     2.24302
    -0.84218    -0.60647    -1.27574    17.59150    67.13099     2.54132     2.04358
     0.29374     0.24748    -0.62588    21.70632    70.74449     2.28077     2.21721
    -0.24567    -0.51993    -0.00559    20.09110    69.24455     2.48414     2.25354
     0.63156     0.24492     1.29496    23.73797    72.77616     2.18201     2.25194
    -2.45706    -2.08959    -2.48818     9.43976    61.06760     2.40111     1.95886
    -0.71252    -0.73552    -0.00634    18.76780    68.09673     2.56108     2.17516
     0.18662     0.31479    -0.31893    21.96232    70.99456     2.27994     2.23347
    -0.70175    -0.95745    -0.17967    18.06565    67.51767     2.59016     2.12892
     0.46494     0.26795    -0.24096    22.32132    71.34705     2.25663     2.23385
    -0.73067    -0.88680     0.17224    18.51701    67.88833     2.57795     2.16341
     0.14829    -0.10578     0.37720    21.86329    70.90304     2.35241     2.29394
     0.04855    -0.08650     0.93235    22.20326    71.23573     2.33586     2.30145
    -1.11597    -1.17192    -0.37338    16.49180    66.27860     2.63189     2.04158
     2.02468     2.02720     0.51547    25.82181    74.99879     1.81828     2.09045
    -0.14559     0.20660     0.24900    21.84771    70.88593     2.32797     2.27020
    -1.70637    -1.57227    -0.88076    13.65466    64.17592     2.62493     1.91501
    -1.74494    -1.37908    -1.17533    13.81119    64.28858     2.61913     1.91463
     0.38537     0.38601    -0.60975    22.03382    71.06226     2.24344     2.20378
     1.38500     0.97960     0.33643    24.56894    73.63561     2.01688     2.14949
     1.58022     1.76421     1.46923    26.10079    75.32434     1.82420     2.13473
    -0.27566     0.32605    -1.79737    19.86057    69.01388     2.28747     2.05844
     0.17838     0.06071     1.44738    22.99325    72.02013     2.26312     2.28173
    -2.02001    -1.99039    -0.20678    12.57109    63.39893     2.56360     1.85535
    -0.85987    -0.92802    -0.73773    17.29660    66.90205     2.59841     2.06902
     0.01444     0.05951     0.29688    21.89472    70.93260     2.33726     2.28203
    -1.05493    -1.54403     0.02748    15.97698    65.88630     2.62872     2.01029
    -1.34567    -1.03929    -3.13411    14.08453    64.48179     2.49202     1.82700
    -1.37811    -1.18728     0.06274    16.31159    66.14058     2.63079     2.03001
     0.83350     0.77154     0.69852    24.17625    73.22614     2.09127     2.19198
    -1.50346    -1.24587    -1.72906    14.15848    64.53938     2.60269     1.91261
     0.17155     0.42423     0.79052    23.06404    72.08940     2.22685     2.24979
    -0.57185    -0.34183    -0.61590    19.33519    68.57423     2.48855     2.17428
     1.58339     1.33426     0.85468    25.42049    74.55616     1.91889     2.14589
    -0.20968     0.02375    -0.08894    21.14645    70.21387     2.37916     2.26316
     2.64899     2.95181     2.24035    27.56616    77.08650     1.57190     1.97048
    -0.46680    -0.14400     0.21498    20.69521    69.79394     2.43167     2.26879
     0.18214     0.15244     1.16008    22.95636    71.98266     2.26002     2.27623
     2.05133     2.27797     1.47751    26.63522    75.95029     1.73023     2.09778
    -1.15122    -1.31639    -1.20768    15.20285    65.30645     2.62723     1.97157
    -1.59661    -1.58228    -0.46071    14.27312    64.62391     2.63328     1.93968
    -0.98095    -0.88937    -1.44237    16.46232    66.25283     2.58180     1.99852
    -0.46371    -0.70310     0.15471    19.44395    68.67420     2.53146     2.22384
     1.20794     0.95946     1.66667    25.37272    74.50796     1.96102     2.18612
    -0.14151    -0.32143     0.12718    20.80329    69.89522     2.43423     2.28129
     0.43779     0.37107     0.31195    22.93948    71.96348     2.22647     2.24174
     0.76067     1.05448     0.03337    23.79933    72.83226     2.07862     2.14597
     0.62242     0.81784     0.67171    23.97981    73.02182     2.10815     2.19261
     0.50317     0.11566     1.14549    23.29068    72.32009     2.23149     2.27014
    -0.21388    -0.46567     0.45107    20.66557    69.76916     2.45842     2.28939
     1.07372     1.56604    -0.58960    23.87218    72.90111     1.98165     2.04608
     0.48817     0.74272     0.08666    23.24945    72.27341     2.15915     2.19265
    -0.86433    -1.08073     1.30313    18.63584    67.98579     2.56058     2.16096
     1.00109     0.97075     0.31929    24.21723    73.26637     2.05669     2.15785
     0.38190     0.40615     1.45431    23.77756    72.81608     2.16869     2.24054
    -0.19064    -0.09754    -0.21859    20.84076    69.92715     2.40277     2.25717
     0.27886     0.08817     1.34638    23.10622    72.13376     2.25151     2.27766
     1.48961     1.01725     2.13276    25.90192    75.10174     1.89183     2.18135
    -0.69585    -0.46056     0.90568    20.20255    69.34580     2.48454     2.26533
    -0.00379     0.24849     0.00555    21.90465    70.94024     2.31008     2.25763
     1.08097     0.94679     1.46798    25.12939    74.24093     1.98937     2.18570
     0.56695     0.85315     0.56170    23.86391    72.90166     2.11380     2.18898
     1.11581     0.94266    -0.03900    23.97443    73.01263     2.06048     2.14030
    -0.38486    -0.30422    -0.22708    20.11651    69.26511     2.46292     2.23775
     0.81468     0.59311     1.35030    24.43031    73.49459     2.08916     2.21482
    -1.05131    -1.13194    -0.82274    16.29088    66.12440     2.62483     2.02382
     0.67864     0.92970    -1.06571    22.53588    71.55174     2.10473     2.09808
    -0.44734    -0.55139     0.80662    20.37259    69.50100     2.48257     2.28127
    -1.86105    -1.79798    -1.62370    12.00518    62.99256     2.57277     1.87414
     1.39367     1.60022     0.15241    24.86292    73.94350     1.93523     2.09154
    -0.20156    -0.26231     0.27357    20.95898    70.04073     2.42535     2.28761
     0.10544    -0.22471     0.43237    21.62588    70.67424     2.37883     2.30091
    -0.27072    -0.51270     0.48576    20.49897    69.61609     2.47135     2.28435
    -1.65264    -1.76748    -0.24604    13.86384    64.32674     2.61748     1.91473
     0.92103     0.90101     0.60446    24.31592    73.37106     2.06424     2.17573
    -2.08696    -2.11899    -1.23960    11.11210    62.34492     2.52625     1.88237
     0.61340     0.68117    -0.40397    22.86439    71.88403     2.16321     2.17360
    -1.66373    -1.57048    -0.11012    14.49858    64.78813     2.62806     1.94383
     0.91882     0.87206     1.99560    25.21079    74.33037     1.98501     2.19115
     0.38847     0.60303     0.90368    23.65259    72.68642     2.16172     2.22337
     1.30825     1.24660     0.56677    24.91936    74.00888     1.97271     2.14069
    -1.25009    -1.08337    -0.51137    16.31694    66.14456     2.62940     2.02905
    -0.23360    -0.47990    -0.78012    19.45328    68.67606     2.47859     2.17882
     1.98520     1.50462     1.14697    26.01261    75.22369     1.84281     2.14325
    -1.56614    -1.39252    -0.66928    14.65250    64.90110     2.63765     1.95687
    -0.95201    -1.07254     0.69608    18.04235    67.49896     2.59269     2.12896
     0.94979     0.60408     2.15339    25.03464    74.14033     2.02137     2.20919
     1.49473     1.32642     0.43104    25.00963    74.10483     1.95016     2.12659
     1.58068     1.92370    -0.87723    24.18275    73.21700     1.88861     1.96753
    -1.44179    -1.63951    -1.65589    13.27986    63.90599     2.60394     1.89136
     1.12892     1.41226     0.49879    24.82708    73.90855     1.97117     2.12773
    -1.75636    -1.72733    -1.11103    12.90336    63.63635     2.60729     1.89021
    -0.48136    -0.74348     0.89710    19.92755    69.10038     2.51175     2.25988
     0.94057     0.80131     1.61672    24.94937    74.04681     2.02005     2.19717
    -0.72754    -0.51336    -0.69632    18.59769    67.95049     2.53111     2.13073
     0.68410     0.43250     0.31771    23.30707    72.33385     2.18687     2.22522
     1.08399     0.82978    -0.19422    23.69241    72.72230     2.08542     2.14510
     0.25144     0.30011     0.96980    23.13442    72.16112     2.23246     2.26014
    -1.15095    -1.14952    -1.18332    15.68157    65.66328     2.62115     1.98879
    -0.85374    -0.61506    -0.81094    18.00845    67.46762     2.55515     2.09275
    -0.26327    -0.49763     0.26907    20.35942    69.48806     2.47524     2.27371
    -0.02733     0.19990    -1.72137    20.12834    69.25592     2.28868     2.08803
    -1.35351    -1.17179    -0.50145    15.87115    65.80667     2.63583     2.00993
    -0.51730    -0.29101    -0.68344    19.47024    68.69031     2.47364     2.17638
     0.87265     0.70060    -0.12505    23.42341    72.44896     2.12862     2.17218
