      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.06320     0.18258    -0.24631     0.07923    21.39381    70.45065     2.38205     2.28593
     0.79334    -0.72977    -0.71470     1.62149    23.98534    73.02487     2.07943     2.15995
     0.18579     0.81424     0.44945    -1.04347    22.20064    71.22617     2.23364     2.20368
     0.58445     0.19167    -0.38965    -0.39049    22.99443    72.01713     2.19689     2.21543
    -0.38162     0.23890     1.04986     1.73651    22.27137    71.30269     2.33069     2.30077
    -1.38549     0.52976    -0.60003     1.21905    16.28706    66.12127     2.61911     2.01975
    -1.13542    -0.05233    -0.74116    -0.34993    15.53746    65.55590     2.63172     1.99042
     0.21854     0.96141    -1.30270    -0.64915    21.72737    70.76964     2.34064     2.27331
    -0.92391     0.68230    -0.96169    -1.21467    16.39351    66.20036     2.58392     1.99662
    -0.46696     0.47622    -0.28594     0.39153    20.28845    69.42471     2.48968     2.27894
     0.91945     0.05741    -0.07856     0.43949    24.46503    73.52807     2.05175     2.17710
    -0.33292     0.85796    -0.42482     1.89292    22.09092    71.12855     2.38290     2.33824
    -1.21749    -0.67403     0.01128    -0.70537    14.88393    65.06999     2.61081     1.94563
     1.17075    -0.64236     0.57560     0.84688    24.88463    73.96636     1.93455     2.09198
    -0.48595    -1.04282     0.88146    -0.59282    18.78170    68.09497     2.44218     2.07257
    -0.38930     1.69855    -0.24752     0.95292    22.09418    71.13184     2.38384     2.33931
    -1.54391     0.51499     0.17684    -1.86183    13.70482    64.21007     2.55644     1.86393
     0.18536    -0.74245     1.84359    -0.33075    22.07853    71.10281     2.19009     2.15668
    -1.01366    -2.27296     1.25468    -2.00786    14.42763    64.72859     2.43040     1.79401
     0.81313     0.95169     0.27913     1.15469    25.47953    74.63060     1.97982     2.22141
     1.28431    -0.03844     0.20192     0.42043    25.18608    74.29744     1.93875     2.13643
    -0.62815     1.09600     1.82976     0.46952    21.72915    70.77384     2.37069     2.30072
     0.28107    -0.38868    -0.08618    -0.24072    21.89356    70.92720     2.28051     2.22962
     0.41887    -0.31448     0.00376    -0.60437    22.11554    71.14217     2.23535     2.20148
     0.32963    -0.04419    -0.93358     0.73854    22.60411    71.63052     2.28622     2.27993
     0.40173     0.23232    -1.89258    -0.27935    21.67769    70.72228     2.35339     2.28212
     1.98882    -0.47806     0.26485     1.08939    26.30134    75.54946     1.73743     2.06798
     0.12911    -1.19082     1.34736     0.34381    21.87502    70.90503     2.22076     2.17197
     1.38010    -1.25873     0.60481     2.13078    25.40076    74.51576     1.79420     1.99851
    -0.51739    -0.00311    -0.97170    -1.83484    17.16617    66.79296     2.51244     1.98609
    -0.65230     0.43153    -0.01885    -0.06027    19.27741    68.52904     2.53040     2.20430
     0.11102    -1.28451     0.74753    -0.59994    20.69485    69.77798     2.28079     2.13743
    -0.86770    -2.45882     1.11201    -0.12122    16.36955    66.17642     2.48554     1.91493
     0.71052    -2.06341    -0.75128    -0.59436    21.22188    70.26994     2.19432     2.10400
     1.60616     0.68259     1.01651    -1.70743    24.74573    73.80834     1.85523     1.98542
     0.78397    -0.35696     1.03475     0.40911    24.18758    73.23349     2.03775     2.13362
    -1.72638    -1.26363    -1.13204     1.62723    12.60193    63.42120     2.50925     1.81156
     1.29256    -0.05116     0.02882     0.49916    25.19466    74.30725     1.94156     2.14069
     0.92474    -0.50832     0.05406     0.92298    24.38687    73.44251     2.02760     2.14109
    -0.22632    -0.46535     0.17384    -0.68932    19.81420    68.98785     2.41813     2.16649
    -0.99122     1.37046    -1.01573     0.95024    18.47675    67.85464     2.57516     2.15728
     0.54218    -0.67978     0.20749    -0.10708    22.65823    71.67809     2.18021     2.17880
     1.03552     0.27128     0.48866    -2.05713    23.03026    72.04312     2.00320     2.01884
     0.97493    -0.43616    -0.13416    -0.62701    23.37708    72.39925     2.08726     2.12605
     0.32041     0.29985     1.27912    -0.79638    22.73635    71.75558     2.16688     2.16996
    -1.99007    -0.79800    -1.76024     0.05733    10.07534    61.56872     2.43932     1.90972
    -0.29971     0.82370    -0.15361     0.00386    21.06593    70.14187     2.42536     2.29698
    -0.82437     0.72097    -1.36965    -1.04934    16.67365    66.41552     2.58458     2.01417
    -1.61043     0.40213    -1.41442    -2.23027    11.58860    62.69538     2.48158     1.81523
    -0.23915    -0.24134     1.25404    -0.26130    20.98585    70.05841     2.34742     2.22167
     1.64795     0.61858     0.29251    -0.73114    25.44244    74.57459     1.87204     2.09639
     0.39361    -0.50236    -0.92165    -1.01800    21.03166    70.09796     2.30726     2.19048
    -0.68703     1.47333     1.08775    -1.23881    19.88975    69.05385     2.40334     2.16082
    -2.24078    -1.40359    -0.44820     1.97334    11.02059    62.28861     2.38242     1.76650
     1.41228     0.53825     0.13564    -0.82776    24.89094    73.97406     1.93794     2.09775
    -1.53314     0.47330    -0.49001     0.67359    15.13915    65.25934     2.62786     1.96969
     0.38525    -0.64931    -0.89169    -2.58073    19.60834    68.78420     2.24503     1.99379
     1.42025    -0.41009    -1.93611     0.33995    24.40910    73.46729     2.03743     2.15529
    -0.96678     0.72609     0.70772    -0.44343    18.38604    67.77661     2.55095     2.12598
    -2.33378     0.46394     1.58576    -1.38734    11.36985    62.53677     2.47953     1.82555
    -0.54509    -0.43514     0.55779     0.16082    19.53721    68.74986     2.48010     2.18946
     1.26421     1.16757     1.42452    -0.37142    25.71613    74.88321     1.86016     2.12132
    -1.10792     0.38470    -0.04530    -0.03406    17.05250    66.71187     2.61739     2.06689
     0.97756    -1.78669    -0.95116    -1.39534    21.38949    70.42616     2.13231     2.06199
     0.03873    -0.77550     0.01892     0.20606    21.16881    70.23186     2.34273     2.23239
    -0.36737     0.38356     0.23479    -0.87450    19.92640    69.09027     2.43430     2.19238
    -0.61613    -0.28671    -0.61149     0.07427    18.36223    67.75839     2.56388     2.13523
     0.63637     1.32732     0.49833     0.19732    24.80550    73.89301     2.04526     2.20786
    -0.47940    -0.84892    -0.58262     1.00664    19.20222    68.46139     2.50844     2.17655
     0.43725    -1.10723     1.60583    -0.95343    21.84062    70.86553     2.13516     2.09243
    -0.92266     0.19510     0.59482     2.49160    20.11475    69.26595     2.48370     2.25557
    -0.34621    -0.43078     1.17595     0.30686    20.84933    69.93280     2.37884     2.23692
    -0.01586    -0.38107    -0.07282     0.93073    21.80791    70.84796     2.33840     2.27663
     0.61037    -0.84075    -1.42682     1.95748    23.20042    72.22418     2.17300     2.20190
    -0.63564     1.77345     0.37544    -0.62307    20.34931    69.47436     2.43477     2.23691
     0.08355     1.75275     1.77141    -0.19718    23.91502    72.95475     2.11757     2.19610
     0.30536    -0.07453     0.55653    -0.35493    22.45502    71.47794     2.22615     2.21251
    -0.45002    -0.87988    -1.17331     0.41724    18.35760    67.75285     2.54788     2.12064
    -1.02165    -0.87106     0.91485     0.46907    17.47891    67.04301     2.55900     2.04967
    -1.08536    -0.75598    -0.32367     0.84881    16.48517    66.27218     2.61059     2.02377
     0.07772     1.81781    -0.21563    -0.14326    23.00505    72.03124     2.25108     2.27008
    -0.28851     0.44290     0.52754    -1.18160    20.21380    69.34446     2.38240     2.17781
    -1.04591     0.56932    -0.84119    -0.53513    16.36616    66.18144     2.61664     2.02179
     0.39935    -0.49541    -0.92418     0.29311    22.13183    71.16182     2.28783     2.25154
    -0.58216    -0.61972    -1.76732     0.06490    17.14545    66.78317     2.59630     2.05634
     0.06077     2.92860     0.29612     0.88151    24.66150    73.74404     2.10758     2.26062
    -0.10153     1.59479    -1.51724     0.12798    21.50713    70.56164     2.40419     2.31495
    -1.66898    -0.84186    -0.10733    -0.53136    12.42006    63.29022     2.58356     1.87363
     0.91188    -0.86147     1.01913    -0.77745    23.13993    72.15607     2.04449     2.06800
     0.38605     0.74735     1.54533     0.80533    24.60993    73.68450     2.06824     2.21107
     0.37875     0.11255    -0.19298    -0.14038    22.64388    71.66758     2.24474     2.24186
    -0.99227    -0.86858    -0.12367    -0.04675    16.28533    66.11894     2.60422     2.00680
    -0.07907    -1.07746     0.95990     0.14258    20.96169    70.03273     2.31653     2.19183
     0.05080     0.70045    -1.19504    -0.47167    21.14233    70.21163     2.39711     2.27877
     0.88955     1.15792     0.06972    -0.35116    24.67232    73.74719     2.02689     2.17161
    -1.57726    -1.89154    -0.88449     0.73824    12.26911    63.18268     2.54271     1.84285
     0.45328    -0.35940    -0.94914    -0.81740    21.50185    70.54692     2.29096     2.21259
    -0.04121     0.69704    -0.90931    -0.81670    20.70427    69.79955     2.40439     2.24575
    -2.65412    -0.52756     1.12046     0.12045     9.79041    61.34939     2.40127     1.91283
     0.27323     1.47132    -1.00376     0.42207    23.34631    72.37822     2.25027     2.29371
    -0.79609     0.32127    -0.35662    -2.04038    16.58567    66.34336     2.51537     1.95107
     0.38982    -0.57445     1.87505    -1.19962    22.03549    71.05666     2.12880     2.09728
    -0.73699     1.21040     0.63049     0.00906    20.19702    69.34053     2.48251     2.26294
    -0.94676    -2.25298     1.91722     1.07349    17.74530    67.24414     2.43318     1.96210
    -0.21219     0.14063     1.92075     1.05018    22.77523    71.79967     2.25134     2.25592
     1.44377     0.28207     0.88983    -1.24738    24.58406    73.64189     1.91411     2.03540
    -1.01396     0.21401    -0.71937    -0.50606    16.31346    66.14136     2.61980     2.02122
    -0.16247     0.64834    -0.64109     0.67626    21.62007    70.67092     2.40590     2.32506
    -1.54563     1.96983     1.01173     0.69739    17.95870    67.43014     2.58358     2.11333
    -0.59243     0.78997     2.22770     0.14810    21.54580    70.59466     2.35351     2.27171
    -0.61324     0.16568    -0.22503     0.15865    19.21323    68.47429     2.53700     2.20300
     0.53445     0.00864     0.87956     1.36227    24.47091    73.53517     2.06293     2.18953
    -0.91362     1.22652    -0.98788    -0.86298    17.22621    66.84481     2.57436     2.04349
     2.29606     0.43955    -1.29276     0.26544    26.57996    75.88718     1.76122     2.12399
     1.92829     0.39864    -0.25138     0.84314    26.61633    75.93110     1.76009     2.12620
     0.59026     0.59877     1.67202     0.99647    25.10955    74.21990     1.99641     2.19104
    -1.80353     0.91849     1.30923    -0.62041    14.78200    64.99464     2.60112     1.93425
    -0.80238     0.49539    -0.80529    -1.13914    17.01671    66.68074     2.57440     2.02802
     0.94925    -0.68405     1.79646     0.45415    24.48995    73.54538     1.95615     2.07185
    -0.34144    -1.61685    -0.67092    -0.77100    17.59250    67.12790     2.49645     2.00466
     0.76179    -0.39750    -1.09191    -1.39647    21.81201    70.84209     2.20575     2.15581
    -0.56519    -1.08572    -1.39542    -0.64626    16.51443    66.29275     2.58026     2.00070
     0.29333     1.68075    -0.54467     0.21558    23.67141    72.70888     2.20341     2.26917
    -0.83867     0.37716     0.27093     1.40486    19.76135    68.95360     2.52621     2.25425
     0.11452    -1.07436    -0.86578    -0.30839    20.20514    69.33722     2.38897     2.18291
    -0.66086    -0.37472    -0.34707     0.73889    18.83273    68.15025     2.54902     2.17161
    -0.65483    -0.59553    -1.43639    -0.66941    16.48796    66.27348     2.59643     2.01257
     2.04282     0.57748    -0.48057    -0.53717    25.97545    75.17682     1.81776     2.11127
     0.19814     0.22787    -0.41886    -0.51768    21.73749    70.77769     2.31821     2.25374
     0.52762     0.05821     0.51729    -0.89987    22.69748    71.71640     2.16279     2.16402
    -1.51480    -0.47121    -0.54016     0.85383    14.36257    64.68843     2.61552     1.92942
    -0.15344    -0.07274     0.13185     1.10472    21.84250    70.88315     2.35691     2.29624
    -0.95197     0.27478     0.27895     0.73377    18.64186    67.99231     2.57466     2.17358
     0.04810    -0.07461     1.54268     1.36858    23.40099    72.42926     2.18089     2.22459
     0.77249     0.05820    -0.71222     0.81507    24.11262    73.16159     2.11853     2.21590
     0.92444     0.60888    -1.55546     0.04562    23.98786    73.03299     2.14177     2.23034
     1.58625    -1.71391    -0.54884    -0.19483    23.88994    72.91561     1.93223     1.99082
     1.32604     0.94557     0.14520     1.04750    26.31121    75.57589     1.84438     2.18151
     0.22039     0.36556    -0.14658     3.05746    24.23584    73.29257     2.13510     2.24533
    -0.77707     0.42121    -0.80013    -0.09566    17.97404    67.44327     2.59112     2.12116
     0.82659     0.65096     0.56428     0.57402    25.02895    74.13277     2.00883     2.19484
