      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.41725     1.03457     0.48252    23.81484    72.85166     2.12938     2.20072
     0.57216     0.01706     0.21025    22.40045    71.42804     2.28753     2.26673
     0.25261     0.14476    -0.36002    21.59263    70.63776     2.31250     2.23471
     1.36497    -0.03102     3.43076    25.17360    74.28808     1.97815     2.17803
    -0.52765    -0.56743    -0.38286    18.95836    68.28017     2.53307     2.12520
     0.73837     0.76785     0.35933    23.78518    72.82137     2.13390     2.20355
    -1.57851    -1.96131    -1.39152    12.07314    63.33139     2.60233     1.84789
     0.03071     0.38427    -0.66257    21.30651    70.36082     2.29530     2.19718
     0.89952     0.92785     0.93133    24.67649    73.75423     2.05279     2.20065
    -0.18196     0.39048    -0.35023    21.31602    70.37345     2.33311     2.23105
     0.25136     0.21968     0.17625    22.28705    71.31619     2.29528     2.26646
    -0.15605    -0.06922     0.16480    21.19482    70.26464     2.40116     2.27953
     1.35242     1.22056     1.74765    25.99307    75.20643     1.88136     2.18175
    -0.23502    -0.55097     0.00127    19.94084    69.12048     2.49134     2.22077
    -0.19286    -0.22180    -0.07949    20.59309    69.70454     2.43594     2.25032
    -0.02128     0.45852     0.12056    22.17504    71.20555     2.29552     2.25929
    -0.57333    -0.82684    -0.72888    17.90646    67.43872     2.56222     2.00869
    -0.31496    -0.49341     0.27996    20.22291    69.37282     2.48697     2.25109
     0.86689     1.34407     0.14932    24.24492    73.29395     2.04126     2.14260
     0.84533     1.03005     0.04063    23.83268    72.86749     2.09119     2.16141
     0.15219     0.04829     1.49911    23.08479    72.11230     2.25538     2.27801
     2.33039     2.56556     1.78674    27.45373    76.94974     1.61434     2.01520
     2.05668     2.31188     1.01438    26.60757    75.91915     1.74584     2.11107
     1.41850     1.37152     0.65078    25.27357    74.39569     1.94951     2.15974
     1.05034     0.25912     2.62012    25.09111    74.20054     2.00820     2.20070
     0.53441     1.33975    -0.95469    22.69906    71.71302     2.06454     2.06552
     0.16956     0.67451     0.26697    22.88170    71.90545     2.22886     2.23911
     0.82775     0.84765     0.34731    23.95403    72.99501     2.11086     2.19272
     0.80645     0.75799    -0.12319    23.33240    72.35669     2.14016     2.17759
     1.85846     2.35851     0.84996    26.35300    75.61646     1.77490     2.11382
    -0.62652    -0.42187     0.50924    20.02255    69.19569     2.50829     2.24443
     0.65859    -0.36797     1.53996    22.98684    72.01343     2.25811     2.27486
    -0.06013     0.33811     0.46836    22.31074    71.34056     2.30779     2.27941
    -1.07722    -0.89244    -0.35412    17.07368    66.81653     2.63130     1.96963
     0.06639     0.57106    -0.03428    22.28607    71.31329     2.26783     2.24046
     0.11110     0.47364    -0.56199    21.65323    70.69319     2.27265     2.20335
    -1.96210    -1.53186    -2.68731    11.41537    62.86960     2.51428     1.81463
    -0.51492    -0.70024    -0.39204    18.67570    68.04922     2.54892     2.09965
     0.56142     0.66364     0.02042    23.10877    72.13207     2.18402     2.20840
    -0.15023    -0.29889    -0.94133    19.59582    68.80705     2.42152     2.11899
     0.11446     0.13426    -0.24122    21.51259    70.56238     2.33421     2.24780
    -0.15957    -0.49166     0.83777    21.04134    70.12327     2.43766     2.29643
     1.41264     0.90766     1.96681    25.88412    75.08292     1.90455     2.19246
     0.04201    -0.01993     0.07273    21.49180    70.54540     2.36741     2.27537
     1.84972     1.32233     0.19612    25.08652    74.18770     1.93963     2.12414
     1.16138     1.34438     0.99453    25.35421    74.48627     1.95482     2.17627
    -0.17553    -0.52254     0.09621    20.20377    69.35421     2.47735     2.24105
    -2.81715    -2.56399    -1.64758     7.84788    60.15836     2.33428     1.99579
     0.13526    -0.23700     0.08003    21.24273    70.30912     2.39075     2.27504
     1.01742     0.88547     0.93532    24.75087    73.83371     2.04522     2.20093
    -0.80807     0.01122    -1.89146    18.10255    67.56843     2.38908     1.88839
     2.00293     1.40601     0.22484    25.28153    74.40004     1.91342     2.12049
     0.60854     0.97847    -0.13859    23.33269    72.35641     2.13108     2.16801
    -0.82347    -1.08566    -0.23889    17.28373    66.97212     2.62543     1.98718
     1.57930     1.15654     0.96197    25.50748    74.65690     1.94075     2.18165
     1.14581     0.51340     1.98995    25.21584    74.33782     2.00155     2.20970
     0.78433     0.56498     1.25464    24.42168    73.48615     2.10029     2.22524
    -0.29214    -0.54181     0.64371    20.52641    69.64796     2.47469     2.27517
     0.04110     0.26002     1.55181    23.29421    72.32341     2.23004     2.26648
    -0.92157    -0.47097     0.01088    18.77841    68.13574     2.56476     2.12671
    -0.47871    -0.84308    -0.56655    18.22158    67.68506     2.55735     2.04553
     0.35252     0.23103    -0.48630    21.72073    70.75950     2.28200     2.21665
    -2.14768    -2.15213    -1.37459    10.28078    62.04406     2.53567     1.89543
     0.99243     1.62389     1.03781    25.43936    74.57906     1.93414     2.16460
    -0.87916    -0.87431     0.26921    18.23291    67.70047     2.60509     2.08631
     1.23315     1.49982     0.47625    25.04369    74.14336     1.96316     2.14486
    -1.16834    -1.56805     0.02583    15.53621    65.71934     2.66466     1.88009
     1.98676     1.59786     1.54149    26.59560    75.90946     1.78328     2.14789
     1.36863     1.47779     1.92092    26.31855    75.58254     1.82458     2.16167
     1.31780     0.70062     0.85609    24.74134    73.82394     2.04899     2.20437
    -1.67017    -1.59935    -0.28638    13.90541    64.59701     2.67164     1.85265
    -0.09231     0.12173     0.42516    21.88922    70.92934     2.35061     2.29023
    -1.82136    -2.22727    -0.69398    11.52438    62.94340     2.59645     1.86893
    -0.49745    -0.29857    -0.76953    19.15996    68.44129     2.47786     2.10710
     0.01139     0.28289    -0.42055    21.39232    70.44554     2.32180     2.22734
    -0.03750    -0.66048     1.22118    21.19875    70.27030     2.41886     2.29475
    -1.95026    -1.53273    -1.72982    12.01680    63.29263     2.58253     1.83578
     1.30854     1.63510     0.92852    25.63261    74.79399     1.90498     2.15901
    -0.97463    -1.65236    -1.00002    14.66675    65.11816     2.62635     1.82307
     0.72949     1.02431     1.06282    24.71100    73.79089     2.04863     2.19972
     1.43417     1.91042     0.28444    25.27240    74.38830     1.90166     2.10577
     0.11508    -0.12913     0.33232    21.68035    70.72757     2.36779     2.29043
    -0.76876    -0.60206     0.07549    18.89431    68.23165     2.56572     2.14326
    -0.18615     0.36282    -0.99452    20.59288    69.68985     2.31353     2.14731
    -1.77215    -1.51726    -0.81390    13.31183    64.18984     2.65514     1.84745
    -0.90565    -0.34078    -0.86699    18.13866    67.61575     2.52881     2.01084
     1.25816     0.83140    -0.12923    23.83201    72.86591     2.07791     2.14723
     0.61218     0.33685    -0.14448    22.56224    71.58555     2.23393     2.22516
     0.57574     1.20550    -0.38376    23.23776    72.25808     2.10148     2.13134
    -1.05348    -1.00385     0.31905    17.57765    67.19455     2.63122     2.02544
    -0.93363    -0.51623     0.10757    18.75948    68.12099     2.57056     2.12887
     0.19512    -0.21266     0.61231    21.92156    70.96150     2.35766     2.29912
     0.50330     0.71763     0.68555    23.78676    72.82441     2.15421     2.22508
    -0.97758    -1.65136    -0.24607    15.45925    65.66517     2.64946     1.86471
     0.15765    -0.13169    -0.25346    21.10881    70.18005     2.37320     2.24808
     0.66493     0.50937    -0.55328    22.41264    71.43399     2.19281     2.17666
    -0.18612    -0.79093     0.30614    19.80304    69.00087     2.50833     2.21745
     2.68582     2.24553     2.88324    28.05465    77.68726     1.50129     1.85335
    -0.10041    -0.14031    -0.97965    19.93737    69.10303     2.38632     2.13337
     0.41765     0.50054     0.91990    23.63379    72.66856     2.18539     2.24587
    -0.18295    -0.43744     0.05918    20.33152    69.46860     2.46649     2.24687
     1.28608     0.69247     1.61593    25.31872    74.45084     1.98812     2.20855
    -0.56674    -0.03942    -1.22654    19.05276    68.34244     2.41877     2.04330
    -1.41724    -1.67440     0.55751    15.21447    65.49566     2.65318     1.85783
     0.08275     0.29734     0.54551    22.54552    71.57261     2.29011     2.27776
    -0.10989    -0.39109    -0.12949    20.34174    69.47598     2.45172     2.23586
     0.60375     0.75029     0.93596    24.17406    73.22579     2.11806     2.21999
     0.34125     0.25977     1.33495    23.54963    72.58326     2.20496     2.25962
    -0.14218    -0.41775     0.56320    20.96166    70.04844     2.43965     2.29068
     0.88951     0.72346     0.07300    23.59001    72.61996     2.13283     2.18767
     0.72365     0.56300     0.23878    23.40055    72.42844     2.17404     2.21745
    -0.48435    -0.07981    -2.44092    18.25940    67.68179     2.31921     1.84889
     0.02875     0.39701    -0.52453    21.46865    70.51683     2.29806     2.21238
    -0.64738    -1.26881     0.43480    17.89523    67.43502     2.60164     2.03985
    -2.20726    -1.80125    -0.57002    11.82079    63.15330     2.60815     1.86317
    -2.21078    -1.35023    -1.75321    11.89227    63.20641     2.54966     1.81716
    -0.27694    -0.59377     0.15975    19.94525    69.12558     2.49977     2.22819
    -0.30705    -0.53916     0.04903    19.89377    69.07972     2.49866     2.22086
     1.47124     1.90571     0.25415    25.26714    74.38220     1.89962     2.10277
    -0.03122     0.13670     0.18768    21.76185    70.80501     2.34836     2.27908
     1.44632     1.07484     0.95463    25.32496    74.45525     1.96720     2.18640
    -0.41428    -0.51001    -0.77797    18.87341    68.20457     2.49843     2.08488
    -0.24898     0.67109    -1.01794    20.86245    69.93697     2.27214     2.13882
    -0.41411    -0.62047    -0.52203    18.90396    68.23343     2.52270     2.10925
     0.21480     0.72021     0.26322    22.99389    72.01775     2.21537     2.23264
     0.60206     0.98054     0.12003    23.60643    72.63642     2.12728     2.18272
    -0.36886    -0.03391    -0.15360    20.54806    69.66232     2.43027     2.24072
     0.47896     0.34734    -0.52887    22.00310    71.03265     2.24447     2.20114
     1.47129     1.14904     1.08208    25.52324    74.67492     1.94241     2.18555
    -0.24272     0.43544    -0.72211    20.87662    69.95581     2.32433     2.18469
     0.68279    -0.09229     1.82784    23.73096    72.76868     2.18260     2.25039
     0.70391     0.40486    -0.34196    22.54464    71.56650     2.21031     2.20122
     0.07992    -0.88536     0.51684    20.20771    69.35736     2.47449     2.23936
    -0.37417    -0.26518     0.59910    20.90382    69.99490     2.44596     2.29022
     0.46406     0.40309     0.77263    23.42524    72.45578     2.20596     2.25197
    -0.25914    -0.24077    -1.03812    19.42985    68.66336     2.42172     2.09706
     0.65849     1.67782     0.45384    24.57880    73.64537     2.01299     2.14512
     0.54488    -0.21610    -0.40988    21.28208    70.34114     2.33589     2.23122
     0.53050     0.12996     1.42378    23.65212    72.68817     2.19536     2.25765
    -0.47858     0.45687    -0.07826    21.17776    70.24472     2.36551     2.24749
     2.45856     1.41426     1.86912    26.95671    76.34393     1.73530     2.12543
    -0.39568    -1.01317    -0.60132    17.92204    67.45086     2.56198     2.01073
     0.56253    -0.13330     2.04382    23.65066    72.68605     2.18754     2.24900
     1.97758     1.63878     1.23759    26.38544    75.65996     1.80923     2.15324
     0.15962     0.20339     0.02730    21.97629    71.01155     2.31423     2.26349
     1.01614     1.00888     1.29080    25.17395    74.29071     1.99576     2.19792
    -0.27343    -0.68357     0.44012    20.04179    69.21193     2.50155     2.24144
    -1.07745    -0.39876    -2.02191    16.65074    66.49315     2.47207     1.79813
    -2.16044    -1.52975    -2.37402    11.12746    62.66341     2.51124     1.82711
     0.54659     1.09721     0.04942    23.57771    72.60637     2.11937     2.17222
     0.18543     0.26719    -0.43790    21.60324    70.64695     2.29963     2.22394
    -0.88143     0.09200    -1.22040    18.62805    67.99428     2.43619     1.99973
    -1.31196    -1.20023     0.33922    16.49303    66.39554     2.65842     1.93750
     0.38249    -0.03318     0.41997    22.30216    71.33236     2.31201     2.28327
     0.27482     0.14364    -0.14759    21.85204    70.88973     2.31066     2.25178
     0.05472     1.00884    -0.65361    22.08296    71.10789     2.19552     2.16045
     0.49960     0.54701     0.18475    23.06798    72.09217     2.20689     2.22901
     2.55580     2.89086     0.32218    26.42867    75.69768     1.70744     2.05242
    -1.63755    -1.80846    -0.29203    13.43163    64.27204     2.66177     1.85025
     2.25575     2.55411     0.76005    26.59058    75.89623     1.72854     2.09185
    -0.63868    -0.04959    -0.67558    19.44335    68.68054     2.46020     2.13094
    -0.39496    -0.30301    -0.74591    19.36635    68.61516     2.46572     2.12504
     0.15005    -0.61291     1.51968    21.81250    70.85569     2.36389     2.29631
    -0.54947    -0.58359    -0.05692    19.23550    68.51412     2.53862     2.16747
    -1.86439    -1.91692    -2.02508    11.00935    62.57637     2.54539     1.85873
     0.23998     0.87507     0.07971    23.00403    72.02665     2.19371     2.21153
    -1.20464    -0.79782    -1.51918    15.84896    65.93294     2.57319     1.82391
    -0.88088    -0.42373    -0.50732    18.40345    67.82925     2.55186     2.06518
     0.81287     0.49098     0.84250    24.00108    73.04653     2.14201     2.23047
     0.94024     1.25837     0.72279    24.82938    73.91533     2.01407     2.17531
     0.56707     0.86706    -0.55034    22.72412    71.74236     2.14791     2.14974
    -0.30443    -0.40953    -0.65776    19.40684    68.65100     2.47328     2.13678
     0.58920     0.24121     1.09177    23.62656    72.66183     2.19474     2.25530
     1.00695     0.59454     1.65296    24.97698    74.07824     2.03325     2.21456
     0.46080     1.10852     0.50605    23.96140    73.00262     2.11138     2.19351
    -0.65994    -1.02769     0.61860    18.67054    68.04945     2.58024     2.12455
    -1.42573    -1.49921    -1.48914    13.56120    64.36148     2.62301     1.81956
    -0.91473    -0.57011    -1.35047    17.17513    66.88133     2.53359     1.89919
     0.15097    -0.72250     1.48953    21.54381    70.59688     2.38131     2.29130
     1.60639     1.22947     0.60623    25.25830    74.37932     1.95406     2.16294
     1.50620     1.94037    -0.29209    24.72492    73.79089     1.90172     2.03631
     0.64673     0.96830    -0.71184    22.74712    71.76371     2.11587     2.11904
     0.32615     0.07967     0.48084    22.48106    71.50888     2.29703     2.28055
    -0.11310     0.38188    -0.42323    21.33698    70.39260     2.32336     2.22425
     0.12550    -0.36547     0.40693    21.32002    70.38402     2.40216     2.29151
     0.76624     0.93187    -0.06129    23.54338    72.57103     2.11737     2.16782
     2.64867     1.93194     1.95987    27.44450    76.93846     1.63744     2.03670
    -0.16103    -0.04341     0.53778    21.61632    70.66699     2.38274     2.29843
     0.14205     0.18911    -0.30818    21.56504    70.61181     2.32070     2.23985
     2.76915     2.03815     2.18128    27.68386    77.23239     1.59024     1.97939
    -0.15317    -1.03280     1.03431    19.96783    69.14428     2.48949     2.22237
    -0.55303    -0.75663     0.68481    19.60307    68.82973     2.53587     2.21389
    -0.10625     0.09155    -1.00081    20.30617    69.43030     2.34687     2.14420
     1.96676     1.62015     1.34609    26.45209    75.73888     1.80196     2.15288
    -0.76336    -1.62832    -0.00556    16.24647    66.21685     2.62763     1.89345
     0.14116     0.17725     0.22479    22.12033    71.15318     2.31612     2.27489
    -1.43945    -1.34028    -0.87584    14.52213    65.01950     2.65983     1.84632
    -0.24616     0.07924    -1.75248    19.39551    68.61807     2.31205     2.00066
     0.65016    -0.20281     0.85353    22.73667    71.76330     2.28311     2.28374
    -0.18070    -0.06484     0.50025    21.50901    70.56424     2.39098     2.29716
    -1.19957    -0.71240    -0.73582    16.80506    66.61733     2.60959     1.92547
    -0.46275    -0.43520    -0.82905    18.88829    68.21590     2.49155     2.08118
    -0.83385    -0.29094    -2.48484    17.13782    66.83902     2.39722     1.78045
    -0.18298    -0.79928    -0.61127    18.80103    68.14674     2.51166     2.08627
    -1.10968    -1.22249    -0.16870    16.37027    66.30745     2.65878     1.92790
     1.02880     0.85111     0.52599    24.33724    73.39460     2.07754     2.19196
     0.18104    -0.00677     1.11191    22.72786    71.75504     2.29140     2.29048
    -0.50433    -0.13651    -0.68144    19.54511    68.76798     2.45645     2.14124
     0.71962     0.50218     0.06228    23.13071    72.15469     2.18987     2.21591
    -0.55057    -0.22136    -0.20340    19.81506    69.00825     2.48529     2.19992
    -2.33275    -1.98715    -2.06428     9.75766    61.65697     2.47787     1.88803
     1.02217     0.94489     1.19030    25.03527    74.14000     2.01404     2.20060
    -0.23821    -0.27632     0.05625    20.55912    69.67482     2.44904     2.25758
     1.61750     1.61294     0.94099    25.87031    75.06269     1.87424     2.15796
     0.54877     0.31564     0.18861    22.81692    71.84098     2.23937     2.24588
    -0.44989    -0.88297     0.76472    19.57502    68.80482     2.53223     2.20727
    -0.88805    -1.11553     0.65004    17.99889    67.51685     2.61039     2.06016
     1.68317     1.55650     0.08161    25.02457    74.11821     1.92668     2.10138
     0.51204     0.65376     0.78066    23.81249    72.85130     2.15709     2.23023
    -1.27716    -1.26024    -0.07059    15.98476    66.03411     2.66906     1.90866
     0.25032     0.61969     0.12745    22.77975    71.80306     2.23058     2.23465
    -0.72441    -0.70905    -0.53384    18.08498    67.57942     2.57303     2.04051
     0.10693     1.23563    -0.15765    22.90159    71.92164     2.16560     2.17728
     0.81949     1.53379     0.29804    24.49471    73.55611     2.01700     2.14068
    -0.87565    -1.25016     0.49583    17.52691    67.15508     2.62369     2.01319
    -1.06553    -1.55206    -1.07389    14.65267    65.10858     2.63291     1.82778
     0.07148    -0.22624     0.61736    21.72416    70.77086     2.37648     2.30135
    -0.10370    -0.05611    -0.60804    20.46694    69.58274     2.39002     2.19831
     0.09530    -0.46011     0.54383    21.21991    70.28988     2.41463     2.29346
     1.38976     1.18844     0.55827    25.00914    74.10808     1.98475     2.16491
    -0.25625    -0.80157     0.49723    19.85520    69.04734     2.51123     2.22629
    -0.20556    -0.34438     0.30233    20.74083    69.84297     2.44841     2.27613
     0.12032    -0.04721    -0.55031    20.88388    69.96638     2.35912     2.21508
    -0.22800    -0.10421    -0.64199    20.14150    69.28970     2.41437     2.18146
     0.67240     0.69129    -0.47794    22.72623    71.74538     2.16409     2.16597
    -1.78110    -1.96756    -1.30408    11.64476    63.02891     2.59935     1.86513
    -0.39590    -0.37672    -0.07397    19.94234    69.12142     2.48832     2.21837
     0.83125     0.69533    -0.23437    23.16521    72.18711     2.14748     2.17464
     1.18248     1.58669     0.66110    25.24297    74.36114     1.94589     2.15144
     1.90305     1.78952     0.61473    25.87415    75.06377     1.85049     2.13269
    -1.38312    -1.08123    -0.34029    15.89696    65.97188     2.66249     1.89803
     2.42685     1.82460     2.16320    27.38391    76.86450     1.64817     2.04854
     0.06775    -0.06976    -0.17303    21.17735    70.24532     2.37516     2.25578
    -0.17024     0.53092    -0.98461    20.85479    69.93110     2.28454     2.14857
     1.29735     0.88930    -0.11596    23.94086    72.97789     2.06454     2.14148
     0.57266     0.44704     1.39760    24.14630    73.19802     2.13565     2.23626
    -0.82296    -0.51949     0.06394    18.94681    68.27455     2.56058     2.14622
    -0.12776    -0.38291     1.07996    21.53390    70.58914     2.40022     2.30700
     0.61749     0.60891    -1.10445    21.91940    70.94443     2.15279     2.11078
    -0.77568    -1.00384     0.32736    18.19752    67.67231     2.60430     2.08099
    -0.92975    -0.35276    -0.88977    18.03837    67.53750     2.53190     2.00037
     0.22132    -0.16460     0.35098    21.78419    70.82760     2.35865     2.29016
     1.04667     1.03909     0.25574    24.26673    73.31853     2.05960     2.16515
    -0.36252     0.11928    -0.38097    20.56687    69.67633     2.40295     2.21993
     0.31619     0.46970     0.53093    23.09413    72.12009     2.22931     2.25312
    -0.48979    -0.72244     0.18233    19.29378    68.56457     2.54451     2.18015
     0.87269     0.79117     0.80752    24.39160    73.45304     2.08710     2.20784
    -0.85525    -0.98695    -1.14071    16.52188    66.41067     2.58966     1.88394
     1.00683     0.41441     0.84535    24.09383    73.14292     2.13268     2.22899
    -0.23475     0.11864    -0.36727    20.80356    69.89408     2.38514     2.22924
    -0.27651    -0.89229     0.02709    19.11185    68.40963     2.53904     2.15126
     0.08875     0.68252     0.10944    22.60875    71.63264     2.24420     2.23754
     1.72558     1.25554     1.61848    26.21802    75.46642     1.85005     2.17662
     0.72672     1.02028    -1.00045    22.59069    71.60541     2.08108     2.07666
     0.38390     0.18810    -0.24029    21.96255    70.99610     2.28863     2.23926
    -1.72211    -1.72728    -1.42699    12.29395    63.48569     2.61411     1.84748
     0.73404     0.57807     0.03328    23.21183    72.23619     2.17607     2.20696
    -0.64340    -0.38600    -0.21168    19.29979    68.56653     2.52267     2.16305
     0.90931     1.59296    -0.31350    23.96917    73.00323     2.00909     2.08287
     0.44457     0.48991     0.67198    23.42220    72.45228     2.20033     2.24593
    -2.12394    -2.19361    -1.04781    10.54036    62.23429     2.55429     1.89275
    -1.50303    -1.17726    -0.44811    15.24380    65.51654     2.66793     1.87048
     0.07039    -0.17942    -0.46460    20.66598    69.76652     2.39028     2.21981
     0.42466     1.15875    -0.88545    22.48401    71.50036     2.10894     2.09901
    -0.13114    -0.10520    -0.94061    19.99048    69.15052     2.38706     2.14052
     0.74438     0.95182    -1.42013    22.15146    71.16768     2.05543     2.03100
    -0.16268    -0.47814     0.42995    20.66855    69.77703     2.45796     2.27663
     0.97820     0.81453     0.47034    24.19384    73.24457     2.09227     2.19415
    -0.36206    -0.04407    -0.22896    20.46058    69.58200     2.43105     2.23185
    -0.65973    -0.24403     0.03705    19.81648    69.01167     2.50068     2.21272
    -0.74457    -0.33455    -0.93151    18.43056    67.84469     2.50686     2.03132
    -1.16194    -0.99699    -1.56120    15.43132    65.64305     2.58757     1.81484
    -1.24669    -1.38469    -0.97303    14.77068    65.18986     2.65031     1.84322
     0.77121     1.18816     0.33622    24.21266    73.26219     2.06751     2.16846
    -0.93436    -1.79254     0.59632    16.07309    66.09313     2.61661     1.87234
     0.51259     0.83010     0.16822    23.39785    72.42476     2.16047     2.20291
    -1.20405    -1.00174    -0.21025    16.66623    66.52003     2.65035     1.94596
     1.88841     2.50350     0.25169    25.83828    75.01493     1.79938     2.07156
    -0.24199     0.69086    -0.19850    21.76365    70.80235     2.29564     2.23193
    -0.76842    -0.11573    -0.30747    19.45614    68.69660     2.49511     2.16146
    -0.18365    -0.12297    -0.08862    20.78113    69.87697     2.41859     2.25524
     1.12072     1.22627     0.40959    24.66270    73.73580     2.01676     2.15908
    -1.34419    -1.22462    -1.25219    14.68805    65.13281     2.63264     1.82812
    -0.97082    -0.58238    -0.43214    17.94796    67.47386     2.58457     2.03255
     0.47738     0.33774    -0.58091    21.93170    70.96263     2.24471     2.19681
    -0.59745    -0.70605     0.10842    19.04465    68.35593     2.55805     2.15748
    -0.24167    -0.82328    -0.19914    19.09192    68.39138     2.52884     2.14021
    -0.23063    -0.70615    -0.00362    19.59654    68.82055     2.51181     2.19373
     1.45849     1.34274    -0.18902    24.40534    73.45807     1.98111     2.09149
     1.25651     1.69809     0.37822    25.09787    74.20023     1.94100     2.12688
    -0.16245    -0.42008    -0.30303    20.00814    69.17658     2.46318     2.20591
     0.67675     0.71790     0.11715    23.40695    72.43395     2.15839     2.20150
    -0.67329    -0.21606    -0.22983    19.55255    68.78068     2.50005     2.17817
     1.11753     1.34945    -0.24050    24.06778    73.10641     2.01647     2.09923
    -0.04459     1.06393    -1.71327    20.99779    70.05103     2.12589     2.02398
     0.73590     0.82843     0.52958    24.02180    73.06608     2.11588     2.20395
    -1.31255    -1.92261     0.57731    14.84523    65.24065     2.63175     1.83057
     0.12590    -0.10341     0.40994    21.82204    70.86447     2.35874     2.29289
    -0.38095    -1.14611     0.10268    18.37442    67.80887     2.57246     2.07847
     0.43656     0.34686     0.68210    23.22688    72.25462     2.22504     2.25773
    -0.00151    -0.38009     0.14747    20.83179    69.92565     2.43073     2.27068
     0.12567     0.51188    -0.62234    21.65976    70.69871     2.26233     2.19452
    -0.96219    -0.61868    -0.65005    17.65304    67.24633     2.58305     1.99472
     0.89159     0.72254     0.53677    24.07253    73.11900     2.11356     2.20613
     0.26547    -0.03851     0.91969    22.62123    71.64884     2.29920     2.29136
    -0.01113    -0.16426     0.94873    22.02589    71.06366     2.35703     2.30555
     0.16217     0.53851    -0.55540    21.81743    70.85165     2.25506     2.19872
     0.70505     1.39614    -0.53590    23.37365    72.39377     2.05509     2.09096
     2.61857     1.52719     2.38876    27.40646    76.89214     1.65194     2.05134
     2.33692     1.65323     2.54103    27.41311    76.90061     1.64218     2.04232
    -0.88817    -0.72288    -0.24858    18.01405    67.52696     2.59665     2.05094
     2.09506     2.46763     1.67083    27.20368    76.64252     1.65833     2.05923
     0.11231    -0.44117    -0.97584    19.67728    68.87596     2.40595     2.11700
    -1.89843    -1.28837    -1.34900    13.09636    64.04243     2.61287     1.82091
     0.25286     0.37374    -0.19414    22.11431    71.14419     2.27488     2.23634
    -0.17556    -0.15714     0.02740    20.85778    69.94893     2.42154     2.26536
     0.91846     0.91680     1.18103    24.89890    73.99280     2.03170     2.20330
     0.58727     0.15805     0.62992    23.07446    72.10100     2.24159     2.26450
    -0.25453    -0.71080     0.08835    19.64412    68.86232     2.51398     2.20167
     0.57645     0.65162    -1.00503    22.02115    71.04473     2.15800     2.12149
    -1.74739    -1.73315    -0.31386    13.33750    64.20734     2.66188     1.85197
     0.28460    -0.03369    -0.52916    21.15727    70.22218     2.33525     2.21966
     0.01572     0.03717    -0.16842    21.28806    70.34974     2.36438     2.25596
    -0.93943    -1.05004    -0.15543    17.21179    66.91936     2.63436     1.98667
     0.74714     0.68894     0.39554    23.74146    72.77685     2.14385     2.21074
    -0.56356    -0.31906     0.31472    20.15581    69.31306     2.49263     2.24772
    -0.18625    -0.21505     0.08546    20.79475    69.89117     2.43134     2.26733
    -1.14772    -1.19559    -0.79598    15.67769    65.81725     2.64716     1.87342
    -1.67522    -0.58130    -2.79692    14.41391    64.94342     2.45914     1.69445
    -2.02230    -1.54695    -1.18487    12.27712    63.47400     2.61361     1.84768
    -0.09669    -0.21423    -0.72553    20.06663    69.22189     2.41084     2.16962
    -1.56726    -1.20743    -0.76989    14.66698    65.11891     2.65929     1.84818
    -0.48520    -0.61211    -0.41553    18.90537    68.23612     2.53317     2.11805
    -0.64183    -0.62786    -0.75783    18.19965    67.66602     2.54519     2.03235
    -0.89696    -0.38905    -1.56131    17.41630    67.05608     2.48970     1.88886
    -0.95837    -0.47467    -1.34138    17.29141    66.96679     2.52489     1.90453
    -1.10140    -0.47849    -0.52611    17.77309    67.33789     2.57887     2.00606
    -0.27841    -0.66999     0.36390    19.98607    69.16245     2.50359     2.23631
     1.19651     1.05844     2.75168    26.23518    75.48491     1.83490     2.16258
    -0.10893    -0.50718     0.08730    20.33536    69.47204     2.46619     2.24713
     0.96730     0.85359    -0.35188    23.34937    72.37190     2.10531     2.14229
     0.10822    -0.17043     0.45290    21.71846    70.76479     2.37049     2.29568
     0.30536     0.63173    -0.60553    22.07474    71.10131     2.21831     2.18112
     0.35657     0.12093     0.82796    22.92285    71.94934     2.26542     2.27801
    -0.48159    -0.59988    -0.14383    19.23501    68.51284     2.53270     2.16258
     0.47431    -0.18194     0.60235    22.33203    71.36227     2.31661     2.28961
    -0.10835     0.67898    -0.56298    21.57491    70.61720     2.27202     2.19725
    -0.18800    -0.64714     0.58235    20.41103    69.54266     2.47835     2.26555
     0.73872     0.86187     0.33916    23.86708    72.90525     2.11994     2.19517
    -1.15863    -0.76920    -0.67797    16.83032    66.63633     2.61606     1.93310
     0.38622     0.75987    -0.68363    22.24577    71.26795     2.18384     2.15859
    -0.53712    -0.15106     0.13059    20.33276    69.46997     2.46814     2.24823
     0.32483     0.30897     0.39862    22.74893    71.77415     2.26175     2.26340
     0.06567     0.18149     0.31232    22.10909    71.14264     2.32283     2.28025
    -0.38419     0.13654    -1.02076    19.88521    69.05551     2.37799     2.12001
     0.12295    -0.42842     1.15497    21.88594    70.92756     2.36720     2.30479
    -0.43576    -0.33321    -0.80882    19.16649    68.44613     2.47323     2.10415
     1.81304     1.27452     1.26813    26.03266    75.25146     1.87310     2.17817
     1.49769     1.56258     0.26409    25.08489    74.18562     1.93768     2.12157
     0.01655     0.28754    -0.13607    21.71656    70.75876     2.32216     2.25234
    -0.50234    -1.04638     0.01080    18.30383    67.75391     2.58296     2.07763
     0.18796     0.41912     0.09817    22.40420    71.43076     2.27267     2.25243
